"PK_ID","Id","StreetName","DesignationId","Designation","SuburbId","Suburb"
25845,12445,"Pinjar",87,"Rd",24,"Banksia Grove"
25846,12481,"Pistil",67,"Link",24,"Banksia Grove"
25847,12741,"Protea",119,"Way",24,"Banksia Grove"
25848,13148,"Repens",119,"Way",24,"Banksia Grove"
25849,13152,"Reseda",47,"Elb",24,"Banksia Grove"
25850,13165,"Retreat",60,"Grn",24,"Banksia Grove"
25851,13314,"Robur",119,"Way",24,"Banksia Grove"
25852,13376,"Roma",66,"Lane",24,"Banksia Grove"
25853,13416,"Rosea",119,"Way",24,"Banksia Grove"
25854,13536,"Rufa",66,"Lane",24,"Banksia Grove"
25855,13619,"Sage",47,"Elb",24,"Banksia Grove"
25856,13653,"Salkin",66,"Lane",24,"Banksia Grove"
25857,13736,"Sandpiper",32,"Cres",24,"Banksia Grove"
25858,13822,"Sawtooth",11,"Bend",24,"Banksia Grove"
25859,13826,"Saxicola",87,"Rd",24,"Banksia Grove"
25860,14017,"Serrata",87,"Rd",24,"Banksia Grove"
25861,14024,"Sessilis",87,"Rd",24,"Banksia Grove"
25862,14113,"Shelter",27,"Cove",24,"Banksia Grove"
25863,14183,"Showy",66,"Lane",24,"Banksia Grove"
25864,14295,"Skink",87,"Rd",24,"Banksia Grove"
25865,14307,"Skye",80,"Pl",24,"Banksia Grove"
25866,14383,"Solandri",11,"Bend",24,"Banksia Grove"
25867,14509,"Splendens",6,"Ave",24,"Banksia Grove"
25868,14807,"Strathmerton",87,"Rd",24,"Banksia Grove"
25869,14916,"Sundowner",72,"Mndr",24,"Banksia Grove"
25870,15221,"Teasel",119,"Way",24,"Banksia Grove"
25871,15277,"Tenuis",66,"Lane",24,"Banksia Grove"
25872,15439,"Thicket",17,"Cct",24,"Banksia Grove"
25873,15440,"Thiele",87,"Rd",24,"Banksia Grove"
25874,15764,"Tree",39,"Ct",24,"Banksia Grove"
25875,15903,"Tumbleweed",42,"Dr",24,"Banksia Grove"
25876,15937,"Turquoise",69,"Loop",24,"Banksia Grove"
25877,15954,"Tussock",47,"Elb",24,"Banksia Grove"
25878,16261,"Viridian",42,"Dr",24,"Banksia Grove"
25879,16371,"Wallum",87,"Rd",24,"Banksia Grove"
25880,16393,"Wanbi",66,"Lane",24,"Banksia Grove"
25881,16407,"Wandoo",87,"Rd",24,"Banksia Grove"
25882,16928,"Winona",67,"Link",24,"Banksia Grove"
25883,16973,"Witchetty",69,"Loop",24,"Banksia Grove"
25884,17072,"Woolly",87,"Rd",24,"Banksia Grove"
25885,60,"Access",87,"Rd",411,"Bannister"
25886,218,"Albany",64,"Hwy",411,"Bannister"
25887,1117,"Bannister",87,"Rd",411,"Bannister"
25888,17375,"Bannister-Marradong",87,"Rd",411,"Bannister"
25889,17452,"Chalk Brook",87,"Rd",411,"Bannister"
25890,17936,"Sixtyfour Mile",87,"Rd",411,"Bannister"
25891,17938,"Slavins",87,"Rd",411,"Bannister"
25892,18028,"West Wandering",87,"Rd",411,"Bannister"
25893,17334,"Aclare",87,"Rd",412,"Barragup"
25894,17389,"Big Lake",116,"View",412,"Barragup"
25895,17436,"Caponi",87,"Rd",412,"Barragup"
25896,4491,"Davis",87,"Rd",412,"Barragup"
25897,4880,"Douglas",80,"Pl",412,"Barragup"
25898,17529,"Dunkerton",87,"Rd",412,"Barragup"
25899,5398,"Empress",39,"Ct",412,"Barragup"
25900,5583,"Eyre",22,"Cl",412,"Barragup"
25901,17560,"Fiegert",87,"Rd",412,"Barragup"
25902,5912,"Flinders",22,"Cl",412,"Barragup"
25903,6812,"Greenwood",119,"Way",412,"Barragup"
25904,7176,"Hastings",87,"Rd",412,"Barragup"
25905,17631,"Hougham",87,"Rd",412,"Barragup"
25906,17635,"Husband",87,"Rd",412,"Barragup"
25907,8939,"Lakelands",87,"Rd",412,"Barragup"
25908,17746,"Matthie",87,"Rd",412,"Barragup"
25909,10426,"Mears",87,"Rd",412,"Barragup"
25910,17797,"Noorumba",87,"Rd",412,"Barragup"
25911,12102,"Passive",80,"Pl",412,"Barragup"
25912,17833,"Peaceful Waters",42,"Dr",412,"Barragup"
25913,17851,"Pinjarra",87,"Rd",412,"Barragup"
25914,12654,"Powell",87,"Rd",412,"Barragup"
25915,13362,"Rogers",87,"Rd",412,"Barragup"
25916,14006,"Serene",80,"Pl",412,"Barragup"
25917,14120,"Shenton",87,"Rd",412,"Barragup"
25918,15741,"Tranquil",97,"Rtt",412,"Barragup"
25919,16532,"Watson",42,"Dr",412,"Barragup"
25920,16574,"Webster",119,"Way",412,"Barragup"
25921,17058,"Woodview",119,"Way",412,"Barragup"
25922,47,"Abraham",22,"Cl",25,"Baskerville"
25923,419,"Amiens",32,"Cres",25,"Baskerville"
25924,2761,"Campersic",87,"Rd",25,"Baskerville"
25925,3076,"Cathedral",6,"Ave",25,"Baskerville"
25926,3076,"Cathedral",39,"Ct",25,"Baskerville"
25927,4413,"Daniel",80,"Pl",25,"Baskerville"
25928,6762,"Great Northern",64,"Hwy",25,"Baskerville"
25929,6966,"Haddrill",87,"Rd",25,"Baskerville"
25930,8181,"Joshua",71,"Mews",25,"Baskerville"
25931,8632,"Kings",96,"Row",25,"Baskerville"
25932,9893,"Maisie",103,"St",25,"Baskerville"
25933,10497,"Memorial",6,"Ave",25,"Baskerville"
25934,10908,"Moore",87,"Rd",25,"Baskerville"
25935,12917,"Railway",32,"Cres",25,"Baskerville"
25936,12917,"Railway",77,"Pde",25,"Baskerville"
25937,12965,"Range",87,"Rd",25,"Baskerville"
25938,16592,"Weir",87,"Rd",25,"Baskerville"
25939,283,"Alice",103,"St",26,"Bassendean"
25940,516,"Anstey",87,"Rd",26,"Bassendean"
25941,542,"Anzac",109,"Tce",26,"Bassendean"
25942,810,"Atlantic",11,"Bend",26,"Bassendean"
25943,1056,"Baltic",39,"Ct",26,"Bassendean"
25944,1252,"Barton",77,"Pde",26,"Bassendean"
25945,1272,"Bassendean",77,"Pde",26,"Bassendean"
25946,1612,"Berry",39,"Ct",26,"Bassendean"
25947,1636,"Best",103,"St",26,"Bassendean"
25948,1846,"Blockley",119,"Way",26,"Bassendean"
25949,2249,"Bridson",103,"St",26,"Bassendean"
25950,2258,"Briggs",103,"St",26,"Bassendean"
25951,2310,"Broadway",0,"",26,"Bassendean"
25952,2339,"Brook",103,"St",26,"Bassendean"
25953,2370,"Broun",119,"Way",26,"Bassendean"
25954,2714,"Calnon",103,"St",26,"Bassendean"
25955,2928,"Carman",119,"Way",26,"Bassendean"
25956,2942,"Carnegie",87,"Rd",26,"Bassendean"
25957,3140,"Centenary",39,"Ct",26,"Bassendean"
25958,3223,"Chapman",103,"St",26,"Bassendean"
25959,3328,"Chesterton",87,"Rd",26,"Bassendean"
25960,3501,"Clarke",119,"Way",26,"Bassendean"
25961,3510,"Claughton",119,"Way",26,"Bassendean"
25962,3590,"Clune",103,"St",26,"Bassendean"
25963,3677,"Colgoola",13,"Brce",26,"Bassendean"
25964,3696,"Collier",87,"Rd",26,"Bassendean"
25965,4243,"Culworth",80,"Pl",26,"Bassendean"
25966,4243,"Culworth",87,"Rd",26,"Bassendean"
25967,4244,"Cumberland",119,"Way",26,"Bassendean"
25968,4321,"Cyril",103,"St",26,"Bassendean"
25969,4508,"Daylesford",87,"Rd",26,"Bassendean"
25970,4526,"Deakin",103,"St",26,"Bassendean"
25971,4681,"Devon",87,"Rd",26,"Bassendean"
25972,4925,"Drayton",103,"St",26,"Bassendean"
25973,4979,"Duffy",103,"St",26,"Bassendean"
25974,5095,"Dyer",87,"Rd",26,"Bassendean"
25975,5117,"Earlsferry",39,"Ct",26,"Bassendean"
25976,5236,"Eighth",6,"Ave",26,"Bassendean"
25977,5240,"Eileen",103,"St",26,"Bassendean"
25978,5255,"Elder",77,"Pde",26,"Bassendean"
25979,5345,"Elsfield",119,"Way",26,"Bassendean"
25980,5578,"Extension",87,"Rd",26,"Bassendean"
25981,5604,"Fairford",103,"St",26,"Bassendean"
25982,5781,"Fettler",71,"Mews",26,"Bassendean"
25983,5799,"Fifth",6,"Ave",26,"Bassendean"
25984,5812,"Filkins",103,"St",26,"Bassendean"
25985,5864,"First",6,"Ave",26,"Bassendean"
25986,5869,"Fisher",103,"St",26,"Bassendean"
25987,6021,"Fourth",6,"Ave",26,"Bassendean"
25988,6263,"Garnsworthy",80,"Pl",26,"Bassendean"
25989,6354,"Geraldine",103,"St",26,"Bassendean"
25990,6833,"Grey",103,"St",26,"Bassendean"
25991,6892,"Guildford",87,"Rd",26,"Bassendean"
25992,7035,"Hamilton",103,"St",26,"Bassendean"
25993,7072,"Hanwell",119,"Way",26,"Bassendean"
25994,7084,"Harcourt",103,"St",26,"Bassendean"
25995,7096,"Hardy",87,"Rd",26,"Bassendean"
25996,7181,"Hatton",39,"Ct",26,"Bassendean"
25997,7773,"Hyland",103,"St",26,"Bassendean"
25998,7788,"Ida",103,"St",26,"Bassendean"
25999,7884,"Iolanthe",103,"St",26,"Bassendean"
26000,7894,"Ireland",119,"Way",26,"Bassendean"
26001,7940,"Ivanhoe",103,"St",26,"Bassendean"
26002,7945,"Iveson",80,"Pl",26,"Bassendean"
26003,7962,"Jackson",103,"St",26,"Bassendean"
26004,7989,"James",103,"St",26,"Bassendean"
26005,8364,"Kathleen",103,"St",26,"Bassendean"
26006,8480,"Kenny",103,"St",26,"Bassendean"
26007,8711,"Kitchener",87,"Rd",26,"Bassendean"
26008,8961,"Lamb",103,"St",26,"Bassendean"
26009,9110,"Lavan",103,"St",26,"Bassendean"
26010,9566,"Lord",103,"St",26,"Bassendean"
26011,9612,"Lovelock",80,"Pl",26,"Bassendean"
26012,9683,"Lukin",119,"Way",26,"Bassendean"
26013,9745,"Lyneham",80,"Pl",26,"Bassendean"
26014,10009,"Mann",119,"Way",26,"Bassendean"
26015,10261,"May Holman",42,"Dr",26,"Bassendean"
26016,10323,"Mcdonald",32,"Cres",26,"Bassendean"
26017,10612,"Mickleton",109,"Tce",26,"Bassendean"
26018,11491,"North",87,"Rd",26,"Bassendean"
26019,11563,"Nurstead",6,"Ave",26,"Bassendean"
26020,11709,"Old Perth",87,"Rd",26,"Bassendean"
26021,11931,"Padbury",80,"Pl",26,"Bassendean"
26022,11985,"Palmerston",103,"St",26,"Bassendean"
26023,12047,"Park",66,"Lane",26,"Bassendean"
26024,12052,"Parker",103,"St",26,"Bassendean"
26025,12072,"Parmelia",119,"Way",26,"Bassendean"
26026,12073,"Parnell",77,"Pde",26,"Bassendean"
26027,12265,"Penzance",103,"St",26,"Bassendean"
26028,12319,"Perway",66,"Lane",26,"Bassendean"
26029,12737,"Prospector",69,"Loop",26,"Bassendean"
26030,12747,"Prowse",103,"St",26,"Bassendean"
26031,12786,"Purser",69,"Loop",26,"Bassendean"
26032,12917,"Railway",77,"Pde",26,"Bassendean"
26033,13108,"Reid",103,"St",26,"Bassendean"
26034,13262,"River",103,"St",26,"Bassendean"
26035,13438,"Rosetta",103,"St",26,"Bassendean"
26036,13542,"Rugby",103,"St",26,"Bassendean"
26037,13831,"Scaddan",103,"St",26,"Bassendean"
26038,13937,"Second",6,"Ave",26,"Bassendean"
26039,14034,"Seventh",6,"Ave",26,"Bassendean"
26040,14046,"Shackleton",103,"St",26,"Bassendean"
26041,14407,"Somerton",87,"Rd",26,"Bassendean"
26042,14669,"Station",103,"St",26,"Bassendean"
26043,14865,"Success",87,"Rd",26,"Bassendean"
26044,14942,"Surrey",103,"St",26,"Bassendean"
26045,15443,"Third",6,"Ave",26,"Bassendean"
26046,15452,"Thompson",87,"Rd",26,"Bassendean"
26047,15529,"Tilbee",39,"Ct",26,"Bassendean"
26048,15850,"Troy",103,"St",26,"Bassendean"
26049,16243,"Villiers",104,"St E",26,"Bassendean"
26050,16243,"Villiers",107,"St W",26,"Bassendean"
26051,16380,"Walter",88,"Rd E",26,"Bassendean"
26052,16532,"Watson",103,"St",26,"Bassendean"
26053,16652,"West",87,"Rd",26,"Bassendean"
26054,16765,"Whitfield",103,"St",26,"Bassendean"
26055,16877,"Wilson",103,"St",26,"Bassendean"
26056,17013,"Wood",103,"St",26,"Bassendean"
26057,17240,"Yelland",119,"Way",26,"Bassendean"
26058,89,"Adams",103,"St",27,"Bateman"
26059,430,"Amur",80,"Pl",27,"Bateman"
26060,605,"Arcadia",32,"Cres",27,"Bateman"
26061,1251,"Bartling",32,"Cres",27,"Bateman"
26062,2180,"Bray",39,"Ct",27,"Bateman"
26063,2203,"Breen",80,"Pl",27,"Bateman"
26064,2303,"Broadhurst",32,"Cres",27,"Bateman"
26065,2341,"Brooke",56,"Gdns",27,"Bateman"
26066,2671,"Calder",119,"Way",27,"Bateman"
26067,2997,"Cary",60,"Grn",27,"Bateman"
26068,3192,"Chamberlain",19,"Cir",27,"Bateman"
26069,3501,"Clarke",119,"Way",27,"Bateman"
26070,3858,"Coombs",80,"Pl",27,"Bateman"
26071,4530,"Dean",87,"Rd",27,"Bateman"
26072,5057,"Durack",22,"Cl",27,"Bateman"
26073,5266,"Electra",103,"St",27,"Bateman"
26074,5619,"Fairsea",118,"Walk",27,"Bateman"
26075,6235,"Gannett",103,"St",27,"Bateman"
26076,6686,"Goyder",80,"Pl",27,"Bateman"
26077,6749,"Grave",75,"Pass",27,"Bateman"
26078,7197,"Hawke",75,"Pass",27,"Bateman"
26079,7511,"Hogarth",119,"Way",27,"Bateman"
26080,7929,"Islip",39,"Ct",27,"Bateman"
26081,8189,"Joyce",80,"Pl",27,"Bateman"
26082,8858,"Kwinana",54,"Fwy",27,"Bateman"
26083,9140,"Leach",64,"Hwy",27,"Bateman"
26084,9535,"London",119,"Way",27,"Bateman"
26085,9763,"Lysons",119,"Way",27,"Bateman"
26086,9892,"Mais",39,"Ct",27,"Bateman"
26087,9973,"Mandala",32,"Cres",27,"Bateman"
26088,10172,"Marsengo",87,"Rd",27,"Bateman"
26089,10341,"Mcgowan",27,"Cove",27,"Bateman"
26090,10358,"Mckee",22,"Cl",27,"Bateman"
26091,10957,"Morphett",32,"Cres",27,"Bateman"
26092,11002,"Mottee",87,"Rd",27,"Bateman"
26093,11107,"Murdoch",42,"Dr",27,"Bateman"
26094,11393,"Nicholson",69,"Loop",27,"Bateman"
26095,11434,"Noalimba",32,"Cres",27,"Bateman"
26096,11446,"Nolan",119,"Way",27,"Bateman"
26097,11471,"Norfolk",39,"Ct",27,"Bateman"
26098,11554,"Nunn",22,"Cl",27,"Bateman"
26099,12009,"Pannell",87,"Rd",27,"Bateman"
26100,12083,"Parry",6,"Ave",27,"Bateman"
26101,12309,"Perry",22,"Cl",27,"Bateman"
26102,12467,"Piper",80,"Pl",27,"Bateman"
26103,12593,"Poole",80,"Pl",27,"Bateman"
26104,12646,"Potter",80,"Pl",27,"Bateman"
26105,12669,"Preedy",39,"Ct",27,"Bateman"
26106,13140,"Renou",119,"Way",27,"Bateman"
26107,13249,"Ripple",119,"Way",27,"Bateman"
26108,13495,"Rowney",22,"Cl",27,"Bateman"
26109,13548,"Rummer",119,"Way",27,"Bateman"
26110,13827,"Saxon",80,"Pl",27,"Bateman"
26111,13841,"Scandrett",119,"Way",27,"Bateman"
26112,13881,"Scouler",119,"Way",27,"Bateman"
26113,14434,"South",103,"St",27,"Bateman"
26114,14495,"Spigl",119,"Way",27,"Bateman"
26115,14754,"Stoddart",119,"Way",27,"Bateman"
26116,14845,"Stuart",39,"Ct",27,"Bateman"
26117,15174,"Tarrant",119,"Way",27,"Bateman"
26118,15582,"Tintal",119,"Way",27,"Bateman"
26119,15915,"Tupper",80,"Pl",27,"Bateman"
26120,16045,"Urbahns",32,"Cres",27,"Bateman"
26121,16155,"Venus",103,"St",27,"Bateman"
26122,16380,"Walter",22,"Cl",27,"Bateman"
26123,16383,"Waltham",39,"Ct",27,"Bateman"
26124,16592,"Weir",80,"Pl",27,"Bateman"
26125,16877,"Wilson",66,"Lane",27,"Bateman"
26126,17115,"Wray",22,"Cl",27,"Bateman"
26127,105,"Adelia",103,"St",28,"Bayswater"
26128,109,"Adelphi",103,"St",28,"Bayswater"
26129,251,"Alderhurst",32,"Cres",28,"Bayswater"
26130,265,"Aldwych",103,"St",28,"Bayswater"
26131,336,"Almondbury",103,"St",28,"Bayswater"
26132,542,"Anzac",103,"St",28,"Bayswater"
26133,542,"Anzac",109,"Tce",28,"Bayswater"
26134,665,"Armada",103,"St",28,"Bayswater"
26135,718,"Arundel",103,"St",28,"Bayswater"
26136,748,"Ashfield",77,"Pde",28,"Bayswater"
26137,838,"Aughton",103,"St",28,"Bayswater"
26138,872,"Avenell",87,"Rd",28,"Bayswater"
26139,932,"Babington",32,"Cres",28,"Bayswater"
26140,1272,"Bassendean",87,"Rd",28,"Bayswater"
26141,1287,"Batey",66,"Lane",28,"Bayswater"
26142,1318,"Bay View",103,"St",28,"Bayswater"
26143,1364,"Beard",47,"Elb",28,"Bayswater"
26144,1404,"Bedford",103,"St",28,"Bayswater"
26145,1414,"Beechboro",87,"Rd",28,"Bayswater"
26146,1414,"Beechboro",89,"Rd N",28,"Bayswater"
26147,1414,"Beechboro",90,"Rd S",28,"Bayswater"
26148,1458,"Belham",103,"St",28,"Bayswater"
26149,1480,"Bellevue",103,"St",28,"Bayswater"
26150,2071,"Bowden",103,"St",28,"Bayswater"
26151,2310,"Broadway",0,"",28,"Bayswater"
26152,2353,"Brooks",42,"Dr",28,"Bayswater"
26153,2529,"Burnside",103,"St",28,"Bayswater"
26154,2623,"Cabramatta",103,"St",28,"Bayswater"
26155,2800,"Cannon",103,"St",28,"Bayswater"
26156,2814,"Cantlebury",87,"Rd",28,"Bayswater"
26157,3084,"Catt",39,"Ct",28,"Bayswater"
26158,3118,"Cedar",103,"St",28,"Bayswater"
26159,3181,"Chalkley",80,"Pl",28,"Bayswater"
26160,3414,"Christian",39,"Ct",28,"Bayswater"
26161,3513,"Clavering",87,"Rd",28,"Bayswater"
26162,3590,"Clune",103,"St",28,"Bayswater"
26163,3618,"Cobden",103,"St",28,"Bayswater"
26164,3696,"Collier",87,"Rd",28,"Bayswater"
26165,3727,"Colwyn",87,"Rd",28,"Bayswater"
26166,3804,"Constance",103,"St",28,"Bayswater"
26167,3821,"Coode",103,"St",28,"Bayswater"
26168,3857,"Coombe",103,"St",28,"Bayswater"
26169,3884,"Copley",103,"St",28,"Bayswater"
26170,3985,"Cosentino",80,"Pl",28,"Bayswater"
26171,3992,"Cossom",80,"Pl",28,"Bayswater"
26172,4066,"Cox",103,"St",28,"Bayswater"
26173,4177,"Cross",103,"St",28,"Bayswater"
26174,4198,"Crowther",103,"St",28,"Bayswater"
26175,4232,"Cullen",103,"St",28,"Bayswater"
26176,4408,"Dandy",80,"Pl",28,"Bayswater"
26177,4430,"Darby",103,"St",28,"Bayswater"
26178,4717,"Digwood",22,"Cl",28,"Bayswater"
26179,4810,"Donald",100,"Sq",28,"Bayswater"
26180,4810,"Donald",119,"Way",28,"Bayswater"
26181,4917,"Drake",103,"St",28,"Bayswater"
26182,4963,"Drynan",103,"St",28,"Bayswater"
26183,4972,"Duchess",39,"Ct",28,"Bayswater"
26184,4979,"Duffy",103,"St",28,"Bayswater"
26185,5027,"Dunkley",80,"Pl",28,"Bayswater"
26186,5048,"Dunstone",87,"Rd",28,"Bayswater"
26187,5068,"Durham",87,"Rd",28,"Bayswater"
26188,5290,"Elizabeth",103,"St",28,"Bayswater"
26189,5485,"Essex",103,"St",28,"Bayswater"
26190,5524,"Evans",80,"Pl",28,"Bayswater"
26191,5656,"Farley",119,"Way",28,"Bayswater"
26192,5912,"Flinders",103,"St",28,"Bayswater"
26193,5918,"Flora",6,"Ave",28,"Bayswater"
26194,6034,"Foyle",87,"Rd",28,"Bayswater"
26195,6045,"Francis",103,"St",28,"Bayswater"
26196,6093,"Frew",39,"Ct",28,"Bayswater"
26197,6114,"Frinton",103,"St",28,"Bayswater"
26198,6266,"Garratt",87,"Rd",28,"Bayswater"
26199,6350,"Georgina",103,"St",28,"Bayswater"
26200,6399,"Gilbert",103,"St",28,"Bayswater"
26201,6408,"Gilders",80,"Pl",28,"Bayswater"
26202,6567,"Glyde",103,"St",28,"Bayswater"
26203,6575,"Gobba",39,"Ct",28,"Bayswater"
26204,6605,"Goldmead",103,"St",28,"Bayswater"
26205,6642,"Goongarrie",103,"St",28,"Bayswater"
26206,6648,"Gordon",103,"St",28,"Bayswater"
26207,6698,"Grafton",87,"Rd",28,"Bayswater"
26208,6711,"Grand",85,"Prom",28,"Bayswater"
26209,6833,"Grey",103,"St",28,"Bayswater"
26210,6870,"Grosvenor",87,"Rd",28,"Bayswater"
26211,6892,"Guildford",87,"Rd",28,"Bayswater"
26212,6958,"Hackbridge",119,"Way",28,"Bayswater"
26213,6966,"Haddrill",103,"St",28,"Bayswater"
26214,7013,"Halliday",103,"St",28,"Bayswater"
26215,7035,"Hamilton",103,"St",28,"Bayswater"
26216,7096,"Hardy",87,"Rd",28,"Bayswater"
26217,7230,"Hayward",103,"St",28,"Bayswater"
26218,7246,"Headley",80,"Pl",28,"Bayswater"
26219,7328,"Henrietta",103,"St",28,"Bayswater"
26220,7383,"Hester",103,"St",28,"Bayswater"
26221,7414,"Higgins",119,"Way",28,"Bayswater"
26222,7440,"Hill",103,"St",28,"Bayswater"
26223,7489,"Hobart",103,"St",28,"Bayswater"
26224,7621,"Horley",103,"St",28,"Bayswater"
26225,7651,"Hotham",103,"St",28,"Bayswater"
26226,7695,"Hudson",103,"St",28,"Bayswater"
26227,7911,"Irvine",103,"St",28,"Bayswater"
26228,7962,"Jackson",103,"St",28,"Bayswater"
26229,7972,"Jacqueline",103,"St",28,"Bayswater"
26230,7989,"James",103,"St",28,"Bayswater"
26231,8137,"John",103,"St",28,"Bayswater"
26232,8360,"Katanning",103,"St",28,"Bayswater"
26233,8463,"Kenilworth",103,"St",28,"Bayswater"
26234,8466,"Kenmure",6,"Ave",28,"Bayswater"
26235,8617,"King",103,"St",28,"Bayswater"
26236,8623,"King William",103,"St",28,"Bayswater"
26237,8711,"Kitchener",6,"Ave",28,"Bayswater"
26238,9014,"Langley",87,"Rd",28,"Bayswater"
26239,9122,"Lawrence",103,"St",28,"Bayswater"
26240,9148,"Leake",103,"St",28,"Bayswater"
26241,9277,"Letizia",66,"Lane",28,"Bayswater"
26242,9440,"Little",103,"St",28,"Bayswater"
26243,9611,"Lovell",119,"Way",28,"Bayswater"
26244,9873,"Mahdi",103,"St",28,"Bayswater"
26245,10250,"Maurice",103,"St",28,"Bayswater"
26246,10260,"May",103,"St",28,"Bayswater"
26247,10331,"Mcgann",103,"St",28,"Bayswater"
26248,10408,"Mcwhae",56,"Gdns",28,"Bayswater"
26249,10423,"Meakins",39,"Ct",28,"Bayswater"
26250,10509,"Menmuir",80,"Pl",28,"Bayswater"
26251,10557,"Merrick",39,"Ct",28,"Bayswater"
26252,10692,"Mills",6,"Ave",28,"Bayswater"
26253,10699,"Milne",103,"St",28,"Bayswater"
26254,10884,"Moojebing",103,"St",28,"Bayswater"
26255,10897,"Mooney",103,"St",28,"Bayswater"
26256,10908,"Moore",103,"St",28,"Bayswater"
26257,10941,"Morey",32,"Cres",28,"Bayswater"
26258,11101,"Munt",103,"St",28,"Bayswater"
26259,11111,"Muriel",103,"St",28,"Bayswater"
26260,11114,"Murray",103,"St",28,"Bayswater"
26261,11203,"Nanhob",103,"St",28,"Bayswater"
26262,11332,"Neville",103,"St",28,"Bayswater"
26263,11379,"Newton",103,"St",28,"Bayswater"
26264,11446,"Nolan",80,"Pl",28,"Bayswater"
26265,11465,"Norco",119,"Way",28,"Bayswater"
26266,11568,"Nutfield",103,"St",28,"Bayswater"
26267,11735,"Olfe",103,"St",28,"Bayswater"
26268,11933,"Paddington",103,"St",28,"Bayswater"
26269,12115,"Paterson",103,"St",28,"Bayswater"
26270,12171,"Pearson",103,"St",28,"Bayswater"
26271,12284,"Percy",87,"Rd",28,"Bayswater"
26272,12372,"Piaggio",39,"Ct",28,"Bayswater"
26273,12382,"Pickett",103,"St",28,"Bayswater"
26274,12785,"Purley",103,"St",28,"Bayswater"
26275,12831,"Queen",103,"St",28,"Bayswater"
26276,12917,"Railway",77,"Pde",28,"Bayswater"
26277,12918,"Rain",80,"Pl",28,"Bayswater"
26278,12934,"Raleigh",87,"Rd",28,"Bayswater"
26279,13018,"Raymond",6,"Ave",28,"Bayswater"
26280,13063,"Redlands",103,"St",28,"Bayswater"
26281,13120,"Reman",87,"Rd",28,"Bayswater"
26282,13246,"Rio",103,"St",28,"Bayswater"
26283,13262,"River",87,"Rd",28,"Bayswater"
26284,13303,"Roberts",103,"St",28,"Bayswater"
26285,13414,"Rose",6,"Ave",28,"Bayswater"
26286,13421,"Rosebery",103,"St",28,"Bayswater"
26287,13443,"Rosher",80,"Pl",28,"Bayswater"
26288,13466,"Rotary",80,"Pl",28,"Bayswater"
26289,13467,"Rothbury",87,"Rd",28,"Bayswater"
26290,13542,"Rugby",103,"St",28,"Bayswater"
26291,13549,"Rundal",103,"St",28,"Bayswater"
26292,13648,"Salisbury",103,"St",28,"Bayswater"
26293,13747,"Sang",80,"Pl",28,"Bayswater"
26294,14055,"Shaftesbury",6,"Ave",28,"Bayswater"
26295,14060,"Shalford",103,"St",28,"Bayswater"
26296,14175,"Short",103,"St",28,"Bayswater"
26297,14291,"Skew",87,"Rd",28,"Bayswater"
26298,14299,"Skippers",96,"Row",28,"Bayswater"
26299,14314,"Slade",103,"St",28,"Bayswater"
26300,14485,"Spencer",103,"St",28,"Bayswater"
26301,14669,"Station",103,"St",28,"Bayswater"
26302,14759,"Stone",103,"St",28,"Bayswater"
26303,14951,"Sutherland",103,"St",28,"Bayswater"
26304,15405,"The Strand",0,"",28,"Bayswater"
26305,15448,"Thomas",103,"St",28,"Bayswater"
26306,15639,"Toms",39,"Ct",28,"Bayswater"
26307,15661,"Toowong",103,"St",28,"Bayswater"
26308,15754,"Traylen",87,"Rd",28,"Bayswater"
26309,16024,"Union",103,"St",28,"Bayswater"
26310,16134,"Veitch",103,"St",28,"Bayswater"
26311,16380,"Walter",88,"Rd E",28,"Bayswater"
26312,16384,"Walton",103,"St",28,"Bayswater"
26313,16435,"Wardleys",39,"Ct",28,"Bayswater"
26314,16471,"Warren",6,"Ave",28,"Bayswater"
26315,16715,"Whatley",32,"Cres",28,"Bayswater"
26316,16737,"White",103,"St",28,"Bayswater"
26317,16778,"Whittaker",103,"St",28,"Bayswater"
26318,16787,"Wholley",103,"St",28,"Bayswater"
26319,16852,"Williamson",103,"St",28,"Bayswater"
26320,16868,"Wills",103,"St",28,"Bayswater"
26321,16921,"Winifred",87,"Rd",28,"Bayswater"
26322,16957,"Wisbech",103,"St",28,"Bayswater"
26323,16979,"Witley",103,"St",28,"Bayswater"
26324,17112,"Wotton",103,"St",28,"Bayswater"
26325,17113,"Wotzko",39,"Ct",28,"Bayswater"
26326,17119,"Wright",32,"Cres",28,"Bayswater"
26327,17119,"Wright",103,"St",28,"Bayswater"
26328,17133,"Wyatt",87,"Rd",28,"Bayswater"
26329,17272,"York",103,"St",28,"Bayswater"
26330,17281,"Young",103,"St",28,"Bayswater"
26331,162,"Agnes",103,"St",29,"Beaconsfield"
26332,506,"Annie",103,"St",29,"Beaconsfield"
26333,952,"Badham",22,"Cl",29,"Beaconsfield"
26334,1171,"Barfield",80,"Pl",29,"Beaconsfield"
26335,1364,"Beard",103,"St",29,"Beaconsfield"
26336,1670,"Bickley",22,"Cl",29,"Beaconsfield"
26337,1936,"Bolt",103,"St",29,"Beaconsfield"
26338,2258,"Briggs",39,"Ct",29,"Beaconsfield"
26339,2592,"Butterworth",80,"Pl",29,"Beaconsfield"
26340,2629,"Cadd",103,"St",29,"Beaconsfield"
26341,2643,"Caesar",103,"St",29,"Beaconsfield"
